tokenizer_family,model_name,tokenizer_path,tokenizer_mode,language,length_label,input_chars,worker_processes,chunk_count,chunk_chars,overlap_chars,chat_template_time_ms,dispatch_submit_time_ms,dispatch_collect_time_ms,mp_dispatch_process_collect_time_ms,chunk_dedup_time_ms,worker_encode_time_ms_sum,worker_encode_time_ms_max,worker_materialize_time_ms_sum,worker_materialize_time_ms_max,lopt_e2e_time_ms,native_e2e_time_ms,native_tokenizer_time_ms,native_output_tokens,native_token_hash,lopt_output_tokens,lopt_token_hash,exact_match,fallback_used,fallback_serial_time_ms,fallback_token_hash,error_message,candidate_status,actual_chunk_count
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,8,32,28160,4096,0.0,0.361,168.962,169.323,55.084,982.041,43.77,55.749,2.165,224.407,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,8,32,28160,8192,0.0,0.394,205.427,205.82,115.778,1079.441,45.249,97.696,3.417,321.598,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,32,0.0,0.033,1084.923,1084.956,0.0,997.807,997.807,9.923,9.923,1084.956,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,64,0.0,0.042,1121.509,1121.551,0.0,1037.858,1037.858,10.172,10.172,1121.551,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,128,0.0,0.042,1093.818,1093.86,0.0,1010.12,1010.12,10.033,10.033,1093.86,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,256,0.0,0.039,1158.648,1158.687,0.0,1068.478,1068.478,10.984,10.984,1158.687,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,512,0.0,0.047,1047.569,1047.616,0.0,959.252,959.252,11.116,11.116,1047.616,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,1024,0.0,0.041,1110.074,1110.114,0.0,1019.19,1019.19,16.804,16.804,1110.114,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,2048,0.0,0.041,1085.125,1085.167,0.0,994.748,994.748,16.834,16.834,1085.167,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,4096,0.0,0.043,1107.347,1107.39,0.0,1009.857,1009.857,17.021,17.021,1107.39,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,1,901120,8192,0.0,0.042,1068.461,1068.504,0.0,963.164,963.164,26.252,26.252,1068.504,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,32,0.0,5.635,281.339,286.974,4.949,903.089,151.132,13.11,1.996,291.923,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,64,0.0,0.122,253.013,253.135,4.78,852.904,113.639,12.205,1.655,257.915,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,128,0.0,0.119,251.119,251.238,3.758,849.409,114.221,12.599,1.682,254.996,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,256,0.0,0.132,272.389,272.521,4.209,880.051,125.061,13.498,1.815,276.73,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,512,0.0,0.119,260.648,260.767,4.972,872.022,118.638,13.592,1.925,265.739,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,1024,0.0,0.126,263.863,263.988,6.965,874.737,119.783,14.511,2.019,270.953,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,2048,0.0,0.207,309.573,309.78,9.627,948.873,168.17,27.892,5.675,319.407,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,4096,0.0,0.122,312.764,312.885,16.333,970.122,145.14,35.249,8.379,329.218,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,8,112640,8192,0.0,0.129,271.209,271.338,30.971,878.815,118.017,43.434,6.427,302.309,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,32,0.0,34.757,244.645,279.402,3.824,925.875,88.786,12.985,1.096,283.226,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,64,0.0,0.412,264.927,265.339,3.818,849.93,62.687,13.289,1.04,269.157,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,128,0.0,0.258,267.375,267.632,5.242,885.314,68.447,14.132,1.036,272.874,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,256,0.0,0.249,271.605,271.854,6.72,886.025,70.265,13.891,1.115,278.574,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,512,0.0,0.212,268.666,268.878,6.831,866.345,65.147,15.977,1.858,275.709,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,1024,0.0,0.268,257.751,258.018,9.543,850.923,64.015,16.227,1.184,267.561,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,2048,0.0,0.28,274.858,275.138,15.43,901.353,72.798,20.881,1.921,290.568,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,4096,0.0,0.283,302.799,303.083,28.26,926.749,82.584,37.926,2.63,331.343,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,16,56320,8192,0.0,0.205,326.719,326.925,56.623,972.579,84.122,62.969,4.662,383.548,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,32,0.0,0.375,261.899,262.274,4.287,885.325,41.664,13.577,0.598,266.561,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,64,0.0,0.376,251.366,251.742,4.146,850.824,38.804,14.191,0.581,255.888,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,128,0.0,0.356,246.416,246.772,5.967,821.553,27.42,14.759,0.601,252.739,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,256,0.0,0.474,268.901,269.375,7.931,868.489,38.889,15.827,0.587,277.306,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,512,0.0,0.694,226.324,227.018,14.153,927.442,47.312,22.539,5.045,241.171,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,1024,0.0,0.797,192.143,192.94,17.277,1080.014,53.444,21.56,0.888,210.217,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,2048,0.0,1.357,194.137,195.494,33.919,1199.076,69.373,31.462,2.699,229.413,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,4096,0.0,0.422,221.432,221.854,59.136,1248.68,67.739,65.344,9.164,280.99,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,32,28160,8192,0.0,0.628,231.639,232.267,119.634,1221.217,67.389,100.934,3.938,351.901,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,32,0.0,9.481,144.531,154.012,5.106,997.77,26.586,14.449,0.312,159.118,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,64,0.0,0.663,158.926,159.589,7.871,942.595,27.54,15.083,0.466,167.46,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,128,0.0,0.819,148.754,149.572,8.2,957.43,25.588,16.601,1.063,157.772,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,256,0.0,1.2,150.562,151.762,11.133,958.838,31.916,18.004,0.762,162.895,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,512,0.0,1.446,174.615,176.061,16.474,946.622,27.918,22.131,1.627,192.535,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,1024,0.0,0.765,161.435,162.2,28.425,997.817,34.364,31.229,2.408,190.625,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,2048,0.0,1.192,182.352,183.544,51.783,1081.82,47.16,55.917,1.411,235.327,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,4096,0.0,0.75,240.08,240.831,107.523,1198.412,40.285,100.986,2.776,348.354,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,16,64,14080,8192,0.0,1.433,291.607,293.04,244.582,1544.581,35.566,173.609,4.291,537.622,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,64
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,32,0.0,0.038,1089.501,1089.539,0.0,1001.591,1001.591,11.477,11.477,1089.539,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,64,0.0,0.049,1092.854,1092.903,0.0,1009.269,1009.269,9.961,9.961,1092.903,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,128,0.0,0.042,1098.69,1098.732,0.0,1011.907,1011.907,10.253,10.253,1098.732,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,256,0.0,0.034,1110.739,1110.773,0.0,1023.073,1023.073,10.183,10.183,1110.773,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,512,0.0,0.041,1058.446,1058.488,0.0,966.692,966.692,10.04,10.04,1058.488,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,1024,0.0,0.038,1070.086,1070.123,0.0,973.311,973.311,16.751,16.751,1070.123,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,2048,0.0,0.079,1094.08,1094.16,0.0,998.079,998.079,17.594,17.594,1094.16,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,4096,0.0,0.042,1092.304,1092.346,0.0,996.44,996.44,17.357,17.357,1092.346,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,1,901120,8192,0.0,0.037,1088.037,1088.074,0.0,980.769,980.769,25.941,25.941,1088.074,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,16,56320,32,0.0,10.324,242.013,252.337,3.886,853.195,66.302,13.453,0.991,256.223,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,880k,901120,32,16,56320,64,0.0,0.2,248.155,248.355,3.539,826.669,56.518,13.192,0.881,251.894,1146.439,1132.084,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,499927,dcebf41e9e582925557a0d4d14c9a0e32bbe41887c65d5acbbaf5f20533c1a1d,True,False,,,,valid,16
